정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7041024100,1411,월촌초등학교건너,Wolchon Elementary School,대구광역시,달서구,상인1동,128.5438933,35.81552333,2,653+달서1
7041024200,935,감삼네거리2,Gamsam (4) Junction,대구광역시,달서구,두류3동,128.5491417,35.85452167,9,156+250+356+425+503+509+527+달서4+성서2
7041024300,905,국민건강보험공단건너,National Health Insurance,대구광역시,달서구,두류3동,128.5582267,35.85653333,4,503+623+급행6+순환3-1
7041024400,904,국민건강보험공단앞,National Health Insurance,대구광역시,달서구,두류3동,128.5591017,35.85576167,4,503+623+급행6+순환3
7041024500,2109,이월드(구.우방랜드)정문,E-World,대구광역시,달서구,두류2동,128.5605033,35.85432,3,503+623+순환3
7041024600,2108,두류도서관앞,Duryu Public Library,대구광역시,달서구,두류3동,128.5609783,35.85340833,3,503+623+순환3-1
7041024700,2279,현대해상앞,Hyundai Insurance,대구광역시,달서구,두류2동,128.5612217,35.85890167,6,156+250+509+527+달서4+성서2
7041024800,1014,반고개2,Bangogae,대구광역시,달서구,두류2동,128.5686133,35.86105,7,156+250+323-1+509+527+급행6+성서2
7041024900,2160,서대구시장앞,Seodaegu Market,대구광역시,달서구,두류1동,128.573385,35.86068667,3,509+618+순환2-1
7041025000,9210,서대구시장건너,Seodaegu Market,대구광역시,달서구,두류1동,128.5734354,35.86095988,4,509+618+808+순환2
7041025100,1005,성남초등학교앞,Seongnam Elementary School,대구광역시,달서구,두류1동,128.5714833,35.85315167,2,달서4-1+서구1-1
7041025200,600,성남초등학교건너,Seongnam Elementary School,대구광역시,달서구,성당1동,128.57139,35.85313333,2,달서4+서구1
7041025300,1006,이월드(구.우방랜드)후문건너,E-World,대구광역시,달서구,두류2동,128.5679683,35.85554333,2,달서4-1+서구1-1
7041025400,622,이월드(구.우방랜드)후문앞,E-World,대구광역시,달서구,두류2동,128.5681667,35.85539,2,달서4+서구1
7041025500,1007,두류보성맨션앞,Duryu Boseong Mansion,대구광역시,달서구,두류2동,128.565295,35.85801333,3,653+달서4-1+서구1-1
7041025600,439,두류보성맨션건너,Duryu Boseong Mansion,대구광역시,달서구,두류2동,128.5652283,35.85818333,3,653+달서4+서구1
7041025800,2491,장동초등학교앞,Jangdong Elementary School,대구광역시,달서구,장기동,128.5329017,35.84362667,2,518+달서4-1
7041025900,727,금봉네거리1,Geumbong (4) Junction,대구광역시,달서구,성당2동,128.5520083,35.84337333,4,306+653+750+서구1-1
7041026000,9268,남부초등학교앞2,Nambu Element School,대구광역시,달서구,성당2동,128.5495884,35.84349928,4,306+653+750+서구1
7041026100,9286,금봉네거리2,Geumbong (4) Junction,대구광역시,달서구,성당1동,128.5529419,35.84272157,3,306+750+서구1
7041026200,9287,대구해올중고교건너,Daegu Haeol School,대구광역시,달서구,성당2동,128.5527832,35.83947907,3,306+750+서구1-1
7041026300,712,대구해올중고교앞,Daegu Haeol School,대구광역시,달서구,성당1동,128.5529002,35.83939648,3,306+750+서구1
7041026400,9113,청구그린맨션1차건너,Cheonggu Green Mansion 1-cha Apts,대구광역시,달서구,성당2동,128.54955,35.83729968,5,518+564+618+651+726
7041026500,2565,청구그린맨션1차앞,Cheonggu Green Mansion 1-cha Apts,대구광역시,달서구,송현2동,128.549565,35.83705333,5,518+564+618+651+726
7041026600,570,서부정류장역2(1번출구),Seobu Bus Terminal Station,대구광역시,달서구,송현2동,128.5553303,35.83709163,2,618+급행6
7041026700,2138,서부정류장1,Seobu Bus Terminal,대구광역시,달서구,성당1동,128.5564183,35.83753667,9,306+518+564+618+651+726+750+급행6+서구1
7041026800,2567,서부정류장역1(1번출구),Seobu Bus Terminal Station,대구광역시,달서구,송현2동,128.555885,35.837227,7,306+518+564+651+726+750+서구1-1
7041026900,572,한영한마음아동병원건너,Hanyoung Children's Hospital,대구광역시,달서구,송현2동,128.5548383,35.83412823,9,600+609+623+649+650+706+726+836+달성2
7041027000,584,송현제림타운건너,Songhyeon Jerim Town,대구광역시,달서구,송현2동,128.550955,35.83370833,3,609+623+706
7041027100,5182,송현제림타운앞,Songhyeon Jerim Town,대구광역시,달서구,송현2동,128.55045,35.833845,3,609+623+706
7041027200,9118,송현역(4번출구),Songhyeon Station,대구광역시,달서구,송현2동,128.5529424,35.83258562,7,600+649+650+726+836+달서4+달성2
7041027300,5210,송현역(3번출구),Songhyeon Station,대구광역시,달서구,송현2동,128.55275,35.832155,7,600+649+650+726+836+달서4-1+달성2
7041027400,9119,송현역(1번출구),Songhyeon Station,대구광역시,달서구,송현2동,128.5510384,35.8304179,7,600+649+650+726+836+달서4+달성2
7041027500,5261,송현역(2번출구),Songhyeon Station,대구광역시,달서구,송현2동,128.5502983,35.82920333,7,600+649+650+726+836+달서4-1+달성2
7041027600,9120,송현1동치안센터건너,Songhyeon 1-dong Police Operation Center,대구광역시,달서구,송현2동,128.5492785,35.82834765,7,600+649+650+726+836+달서4+달성2
7041027700,5260,앞산청구제네스앞,Apsan Cheonggu Jenes,대구광역시,달서구,송현1동,128.548415,35.82701333,7,600+649+650+726+836+달서4-1+달성2
7041027800,9121,앞산청구제네스건너,Apsan Cheonggu Jenes,대구광역시,달서구,송현2동,128.5478565,35.8266719,7,600+649+650+726+836+달서4+달성2
7041027900,595,중소기업지원센터,Small and Medium Business Support Center,대구광역시,달서구,송현1동,128.555355,35.83241833,1,달서4-1
7041028000,593,송현공원건너,Songhyeon Park,대구광역시,달서구,송현1동,128.5565483,35.83030833,1,달서4-1
7041028100,594,송현공원앞,Songhyeon Park,대구광역시,달서구,송현1동,128.5561533,35.83071167,2,750+달서4
7041028200,592,장관빌라건너,Janggwan Villa,대구광역시,달서구,송현1동,128.5588517,35.82869333,2,750+달서4
7041028300,591,장관빌라앞,Janggwan Villa,대구광역시,달서구,송현1동,128.5595567,35.82807,1,달서4-1
7041028400,988,달서별빛캠핑장건너,Dalseo Starlight Camp,대구광역시,달서구,송현1동,128.5560965,35.82606642,1,달서4-1
7041028500,989,대덕승마장건너,Daeduk Horse Riding Club,대구광역시,달서구,송현1동,128.5536833,35.82351167,1,달서4-1
7041028600,986,대덕승마장앞,Daeduk Horse Riding Club,대구광역시,달서구,송현1동,128.5537066,35.82306562,1,달서4-1
7041028700,990,청소년수련원건너,Youth Center,대구광역시,달서구,송현1동,128.5518567,35.82109333,1,달서4-1
7041028800,991,대서초등학교앞,Daeseo Elementary School,대구광역시,달서구,상인1동,128.5507967,35.82039167,1,달서4
7041028900,985,청소년수련원앞,Youth Center,대구광역시,달서구,상인3동,128.5510333,35.81975667,1,달서4-1
7041029000,984,월촌고가교2,Wolchon Elevated Bridge,대구광역시,달서구,상인3동,128.54864,35.814745,1,달서4-1
7041029100,1407,월촌고가교1,Wolchon Elevated Bridge,대구광역시,달서구,상인1동,128.54897,35.8151,1,달서4
7041029200,981,상인제림아파트앞,Sangin Jerim Apts,대구광역시,달서구,상인3동,128.5484132,35.81321112,3,653+달서1+달서3
7041029300,980,상인제림아파트건너,Sangin Jerim Apts,대구광역시,달서구,상인3동,128.5485733,35.81334167,3,653+달서1+달서3
7041029400,977,상인비둘기1단지아파트건너,Sangin Bidulgi Apts 1,대구광역시,달서구,상인3동,128.551279,35.80914477,3,653+달서1+달서3
7041029500,976,상인비둘기1단지아파트앞,Sangin Bidulgi Apts 1,대구광역시,달서구,상인3동,128.5512531,35.80937203,3,653+달서1+달서3
7041029600,2265,상인은행아파트건너,Sangin Eunhaeng Apts,대구광역시,달서구,상인3동,128.5504231,35.80836147,5,356+653+706+달서1+달서3
7041029700,972,보훈병원건너,Veterans hospital,대구광역시,달서구,도원동,128.5506148,35.80235502,1,356
7041029800,2263,보훈병원앞,Veterans hospital,대구광역시,달서구,도원동,128.5508683,35.80294167,1,356
7041029900,2264,상인비둘기2단지아파트앞,Sangin Bidulgi Apts 2,대구광역시,달서구,상인3동,128.5548153,35.80845925,5,356+653+706+달서1+달서3
7041030000,5226,상인장미아파트앞,Sangin Jangmi Apts,대구광역시,달서구,상인3동,128.5563741,35.80806927,5,356+653+706+달서1+달서3
7041030100,590,앞산궁도장건너,Apsan Archery Field,대구광역시,달서구,송현1동,128.56089,35.82824167,2,750+달서4
7041030200,5190,두류공원네거리1,Duryu Park (4) Junction,대구광역시,달서구,성당1동,128.5661817,35.84802,3,503+623+순환3
7041030300,5259,두류공원네거리2,Duryu Park (4) Junction,대구광역시,달서구,성당1동,128.566025,35.84784833,3,503+623+순환3-1
7041030400,9229,두리봉네거리1,Duribong Junction,대구광역시,달서구,성당1동,128.5584264,35.83898718,6,609+618+650+706+836+남구1-1
7041030500,1809,중앙일보앞,JoongAng Ilbo,대구광역시,달서구,월성2동,128.5124917,35.83594,2,156+564
7041030600,719,본리초교네거리1,Bolli Elementary School Junction,대구광역시,달서구,감삼동,128.5354503,35.84361833,2,518+달서4-1
7041030700,9290,본리초교네거리2,Bolli Elementary School Junction,대구광역시,달서구,장기동,128.5353872,35.84346467,2,518+달서4
7041030800,1142,성곡중학교건너,Seonggok Middle School,대구광역시,달서구,용산2동,128.5214567,35.86092833,1,524
7041030900,1141,성곡중학교앞,Seonggok Middle School,대구광역시,달서구,용산2동,128.5215983,35.86090667,1,524
7041031100,2286,용산1동행정복지센터건너,Yongsan 1-dong Community Service Center,대구광역시,달서구,용산1동,128.5304545,35.85553717,3,527+달서3+성서3
7041031200,1110,용산1동행정복지센터앞,Yongsan 1-dong Community Service Center,대구광역시,달서구,용산1동,128.5307431,35.85504247,3,527+달서3+성서3
7041031300,5026,우방죽전타운건너,Woobang Jukjeon Town,대구광역시,달서구,용산1동,128.530484,35.85125577,2,527+달서3
7041031400,5027,우방죽전타운앞1,Woobang Jukjeon Town,대구광역시,달서구,용산1동,128.53061,35.851195,1,527
7041031500,2566,세강병원앞,Segang hospital,대구광역시,달서구,송현2동,128.5522167,35.83698167,5,518+564+618+651+726
7041031700,5186,상인우방아파트,Sangin Woobang Apts,대구광역시,달서구,상인1동,128.5413583,35.81498333,7,649+653+706+726+달서1+달서3+달서4
7041031800,9135,토지주택공사건너,Land and Housing Corporation,대구광역시,달서구,상인2동,128.5458,35.80841667,5,649+653+706+달서1+달서3
7041031900,2262,토지주택공사앞,Land and Housing Corporation,대구광역시,달서구,도원동,128.544795,35.80811833,5,649+653+706+달서1+달서3
7041032000,973,월광수변공원,Wolgwang Waterside Park,대구광역시,달서구,도원동,128.5487867,35.798475,1,356
7041032100,1115,장기초록나라앞,Janggi Choroknara,대구광역시,달서구,장기동,128.5305867,35.84486667,3,518+805+달서3
7041032200,9237,장동초등학교건너,Jangdong Elementary School,대구광역시,달서구,장기동,128.5319953,35.8434952,2,518+달서4
7041032500,1193,강창역(1번출구),Gangchang Station,대구광역시,달서구,신당동,128.4770917,35.85327167,8,250+524+527+564+655+급행1+성서1+성서2
7041032800,1178,호산초등학교앞,Hosan Elementary School,대구광역시,달서구,신당동,128.4781333,35.84898,1,성서1
7041032900,2346,수목원삼성래미안1차앞,Arboretum Samsung Raemian 1-cha,대구광역시,달서구,진천동,128.5189696,35.80781478,7,653+급행7+급행8+급행8-1+달서1+달서4+달서4-1
7041033000,5100,수목원삼성래미안1차건너,Arboretum Samsung Raemian 1-cha,대구광역시,달서구,진천동,128.5187736,35.80836215,10,653+7250+급행7+급행8+급행8-1+달서1+달서4+달서4-1+성서1+성서1-1
7041033100,9269,용산종합큰시장건너,Yongsan Market,대구광역시,달서구,용산1동,128.5304764,35.85795328,3,527+달서3+성서3
7041033200,1111,용산종합큰시장앞,Yongsan Market,대구광역시,달서구,용산1동,128.5306633,35.85722333,3,527+달서3+성서3
7041033300,5335,삼성래미안2차앞,Samsung Raemian 2-cha,대구광역시,달서구,진천동,128.5235783,35.80752167,6,653+달서1+달서3+달서4+달서4-1+달서5
7041033400,995,롯데백화점상인점건너,Lotte Dept Sangin Store,대구광역시,달서구,상인1동,128.5393083,35.81945833,5,600+618+650+836+달성2
7041033600,1177,희성전자앞,Heesung Electronics Ltd,대구광역시,달서구,신당동,128.47816,35.84526,1,성서1
7041033700,5013,계명대역(2번출구),Keimyung University Station,대구광역시,달서구,신당동,128.4886367,35.85168833,6,250+524+527+564+655+성서2
7041033800,9230,대곡역(한라하우젠트건너),Daegok Station,대구광역시,달서구,진천동,128.512727,35.808645,4,623+653+달서5+달성1
7041033900,1708,대곡역(한라하우젠트앞),Daegok Station,대구광역시,달서구,진천동,128.5126917,35.80892667,3,623+653+달서5
7041034100,5334,삼성래미안2차건너,Samsung Raemian 2-cha,대구광역시,달서구,진천동,128.5234533,35.80797,9,653+7250+달서1+달서3+달서4+달서4-1+달서5+성서1+성서1-1
7041034200,971,은행APT입구,Eunhaeng Apts,대구광역시,달서구,도원동,128.5495933,35.80717167,1,356
7041035100,838,월성주공4단지앞1,Wolseong Jugong Apts 4,대구광역시,달서구,월성2동,128.5312633,35.83251333,2,달서3+달서4
7041035200,9236,현대백조아파트앞,Hyundai Baekjo Town,대구광역시,달서구,본리동,128.5307481,35.84122502,2,달서3+달서4
7041035600,5092,대구전자공업고등학교1,Daegu EleCenteronics Technology High School,대구광역시,달서구,장기동,128.5306467,35.84731667,3,518+805+달서3
7041035700,1117,장기초등학교,Janggi Elementary School,대구광역시,달서구,장기동,128.5282608,35.84481983,1,805
7041035800,9111,용산2동행정복지센터건너,Yongsan 2-dong Community Service Center,대구광역시,달서구,용산2동,128.5230236,35.85890468,6,503+523+527+급행1+달서3+성서3
7041035900,9242,영남우방타운2차아파트,Yeongnam Woobang Town 2-cha Apts,대구광역시,달서구,용산2동,128.5155139,35.8559018,3,503+509+달서3
7041036000,878,성서푸른마을아파트건너,Seongseo Pureun-maeul Apts,대구광역시,달서구,이곡1동,128.5089817,35.858955,4,509+523+524+성서3
7041036300,1171,모다아울렛건너,MODA Outlet,대구광역시,달서구,신당동,128.4921717,35.83877,6,503+518+7250+급행5+급행7+달서3
7041036500,1743,한국산업은행성서지점앞,Korea Development Bank Seongseo Branch,대구광역시,달서구,월성2동,128.4954267,35.835005,2,156+성서1-1
7041036900,805,우방송현하이츠건너,Woobang Songhyeon Heights,대구광역시,달서구,송현2동,128.5423033,35.82582,1,653
7041037000,806,우방송현하이츠,Woobang Songhyeon Heights,대구광역시,달서구,송현2동,128.5417333,35.825605,1,653
7041037100,5225,월성청구코아앞,Wolseong Cheonggu Core,대구광역시,달서구,월성2동,128.5317317,35.827655,4,623+706+달서3+달서4-1
7041037300,932,서남시장앞2,Seonam Market,대구광역시,달서구,감삼동,128.546265,35.85376167,3,509+527+성서2
7041037500,1729,한국산업은행성서지점건너,Korea Development Bank Seongseo Branch,대구광역시,달서구,신당동,128.49497,35.83519667,6,156+503+518+급행5+달서3+성서1
7041037600,1180,계명대역(3번출구),Keimyung University Station,대구광역시,달서구,신당동,128.491653,35.85008888,6,503+518+7250+급행5+급행7+달서3
7041037700,2461,강창역(2번출구),Gangchang Station,대구광역시,달서구,신당동,128.4774417,35.85298,8,250+524+527+564+655+급행1+성서1-1+성서2
7041037800,1194,삼성명가타운건너,Samsung Myeongga Town,대구광역시,달서구,신당동,128.4750817,35.85335333,7,250+524+527+564+655+성서1+성서2
7041037900,2308,삼성명가타운,Samsung Myeongga Town,대구광역시,달서구,신당동,128.4742217,35.85308667,7,250+524+527+564+655+성서1-1+성서2
7041038000,1179,삼성한국형아파트앞,Samsung Hangukhyeong Apts,대구광역시,달서구,신당동,128.47816,35.85132,1,성서1
7041038100,1163,삼성한국형아파트건너,Samsung Hangukhyeong Apts,대구광역시,달서구,신당동,128.4779817,35.85096333,1,성서1-1
7041038200,963,대곡강산타운,Daegok Gangsan Town,대구광역시,달서구,도원동,128.5355,35.805095,7,306+618+649+653+726+달서1+달서3
